SA3_CODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
12405,3,3,0,0,0,0,0,9,18,20,14,8,5,0,0,70,42,52,43,26,23,5,0,189,9,3,6,6,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,6,5,3,0,0,30,12,17,47,39,47,25,3,186,119,93,104,82,78,23,4,501,22,25,32,27,9,6,0,130,1373,2397,2427,2435,1726,383,46,10786,33,43,30,26,12,0,0,152,37,24,14,21,15,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,567,1131,1284,1232,778,82,4,5088,239,82,67,108,82,19,0,596,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,11,0,0,3,0,0,0,0,3,3,8,4,4,4,3,0,26,36,41,35,37,27,3,4,184,921,1338,1453,1428,925,119,11,6188,13,28,14,19,7,3,0,73
12501,6,20,17,11,7,5,0,61,36,63,58,32,22,9,8,221,246,442,323,229,166,26,9,1447,45,51,54,29,13,3,0,202,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,6,40,59,54,37,13,9,0,213,24,89,119,106,86,32,6,457,378,347,297,245,247,74,13,1599,55,76,65,41,30,12,0,274,3578,8835,8438,7278,4829,963,95,34021,271,546,257,242,108,23,0,1456,107,214,83,68,45,13,7,531,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,10,10,7,7,3,0,0,37,1383,3251,3448,3235,1734,287,16,13343,318,349,207,267,200,38,3,1366,0,0,0,5,0,0,0,9,0,3,10,3,0,0,0,20,7,14,13,13,4,0,0,49,3,19,22,9,8,9,0,65,116,161,90,108,83,14,0,575,2214,4566,4131,3964,2182,378,29,17464,134,237,114,122,70,16,0,687
12502,9,3,3,3,3,3,0,18,3,17,13,12,5,0,0,65,81,101,70,64,37,5,0,361,18,11,10,4,12,0,0,63,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,23,18,12,11,12,0,0,66,12,55,99,113,113,61,23,480,142,88,67,98,101,34,5,536,14,28,22,18,13,5,3,110,1264,2362,2540,2634,1909,453,74,11236,18,36,21,29,19,0,0,120,75,65,43,44,25,4,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,5,530,1159,1316,1365,907,159,10,5451,111,111,56,95,86,25,5,487,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,8,3,4,10,11,7,0,0,39,57,40,30,44,30,6,0,199,793,1424,1488,1608,1076,192,18,6588,40,56,31,32,22,0,0,186
12503,9,13,3,0,3,0,0,31,31,56,43,42,29,3,0,205,153,210,142,118,95,12,3,735,18,19,12,11,6,0,0,72,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,15,22,28,12,14,10,0,0,88,19,90,115,113,111,31,4,490,281,218,267,278,247,103,16,1407,65,116,72,51,51,13,6,368,3497,7015,7258,7197,5357,1159,105,31601,118,259,123,92,85,6,0,679,84,81,47,44,44,12,0,309,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,5,3,4,0,23,1300,3004,3211,3282,2023,335,24,13185,430,233,190,268,237,46,0,1401,0,4,0,0,3,0,0,9,0,7,3,3,0,0,0,11,0,5,3,4,3,0,0,20,5,27,27,23,9,6,0,96,86,90,72,95,64,15,0,422,2026,3709,3678,3809,2480,421,27,16161,84,96,60,50,47,11,0,347
12504,50,50,41,34,32,3,0,218,41,66,54,43,38,8,0,244,402,740,620,554,427,67,3,2812,51,75,44,29,34,0,0,238,0,3,3,0,3,0,0,10,0,0,3,0,0,0,0,4,53,77,52,28,38,0,0,248,24,114,220,186,152,83,20,804,561,458,409,382,404,154,21,2388,108,144,97,87,54,25,9,530,5148,10802,10154,8820,6299,1583,154,42952,865,1981,1400,1120,671,85,3,6124,596,716,671,666,432,70,9,3167,0,0,0,0,0,0,0,6,3,0,3,4,0,0,0,8,3,11,7,5,8,0,0,42,2480,5828,6408,6114,3771,678,36,25309,602,617,441,516,460,109,10,2753,0,0,0,3,0,3,0,5,5,12,16,7,3,0,0,42,6,18,25,18,6,4,0,75,5,37,25,30,17,7,0,123,229,595,368,261,184,24,8,1676,4802,9827,9369,8744,5561,978,61,39335,293,402,251,249,190,44,0,1427
12601,3,3,0,7,0,0,0,12,3,0,6,4,5,0,0,25,38,40,40,35,20,8,0,188,3,5,11,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,5,11,0,5,0,0,33,18,42,76,104,121,73,33,467,126,48,35,33,44,26,11,321,0,4,8,4,3,3,3,29,732,1032,980,902,778,279,62,4764,91,155,76,54,57,8,0,439,24,24,16,19,15,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,324,566,681,822,606,125,11,3135,82,50,26,41,38,10,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,9,0,0,7,6,5,4,0,23,69,26,31,44,37,5,0,217,589,828,840,991,759,158,16,4183,30,30,16,13,7,10,0,109
12602,46,65,99,63,27,7,0,309,27,86,73,63,28,7,0,283,359,745,720,476,252,57,3,2615,49,101,95,89,49,0,0,379,0,8,8,3,3,0,0,26,0,3,3,6,3,0,0,22,47,117,106,103,55,5,0,428,38,194,460,483,306,145,42,1670,591,455,453,321,314,120,21,2281,65,85,89,64,33,23,15,369,4860,11308,12993,10380,6098,1448,238,47327,663,1374,680,444,229,36,3,3436,568,681,464,327,227,36,0,2304,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,4,7,17,29,15,4,0,0,73,2000,5316,6468,5971,3470,644,35,23909,426,504,357,374,269,64,6,2004,0,0,0,3,3,0,0,9,10,21,20,11,9,0,0,62,9,21,23,13,13,0,0,75,13,44,41,39,25,3,0,157,305,404,249,205,160,41,8,1361,3998,8386,8319,7412,4405,817,56,33401,239,450,223,162,85,18,0,1182
12701,3,0,0,6,0,0,0,12,9,19,19,17,7,3,0,85,31,29,43,32,17,3,0,153,3,4,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,13,29,76,119,155,94,56,13,542,105,67,76,73,58,25,5,408,24,25,17,21,18,12,4,121,1180,1690,1735,1715,1159,329,48,7851,14,28,9,13,4,3,0,66,21,21,8,12,11,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,681,1170,1294,1258,708,107,10,5232,171,66,62,62,62,8,3,439,0,0,6,0,0,0,0,8,0,0,0,0,3,0,0,8,0,3,0,3,0,0,0,6,3,5,12,9,8,0,0,43,37,40,47,48,40,13,3,220,934,1331,1446,1418,835,130,12,6107,8,16,5,10,5,0,0,51
12702,21,6,9,9,9,0,0,49,60,34,45,44,30,9,0,225,156,129,106,116,67,13,0,587,20,20,10,8,5,0,0,58,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,20,20,9,9,4,0,0,65,27,82,116,134,140,53,7,556,377,222,176,211,176,78,11,1255,73,73,59,89,53,15,10,376,3925,6449,6260,6638,4897,1136,123,29427,90,129,66,88,64,14,0,446,120,88,68,79,70,14,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,8,0,0,0,22,1938,3558,3793,3757,2177,342,22,15587,629,271,210,405,358,51,4,1925,0,3,0,6,0,0,0,12,3,4,8,3,0,0,0,15,3,6,0,6,3,0,0,20,14,26,17,19,9,6,0,89,144,124,123,151,93,30,0,667,2941,4208,4282,4519,2777,457,33,19224,48,50,27,39,37,4,0,205
12703,18,8,5,8,0,0,0,45,25,64,48,33,15,7,0,194,149,201,138,104,72,20,3,678,23,15,13,9,7,0,0,70,3,0,0,0,0,0,0,3,0,4,4,0,0,0,0,7,22,26,18,9,4,0,0,78,25,58,118,92,85,54,13,448,372,247,252,250,203,75,9,1404,61,69,67,53,35,11,3,309,4107,6788,6441,5877,4208,931,138,28483,138,252,137,118,76,13,0,733,139,83,83,119,84,4,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,7,3,0,0,23,1902,3385,3899,3724,2258,338,16,15515,557,270,211,298,237,56,3,1635,0,0,3,0,3,0,0,5,4,8,4,0,0,0,0,15,0,8,5,7,3,0,0,25,9,20,26,13,9,3,0,83,150,146,143,111,64,18,0,634,2909,4177,4509,4402,2733,427,26,19171,58,81,39,44,41,4,0,283
12801,5,4,0,5,0,0,0,21,32,32,22,29,13,0,0,130,118,126,70,64,40,6,0,424,22,6,10,4,7,3,0,52,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,22,7,13,4,7,3,0,56,30,69,177,212,243,156,30,913,545,251,179,146,167,88,24,1400,52,51,31,26,19,7,7,200,3522,4267,3920,3624,2803,974,159,19267,324,299,104,89,95,9,0,924,113,85,52,45,25,12,0,333,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,3,4,5,3,0,0,25,2070,2562,2837,3214,2205,383,29,13307,525,165,129,179,139,37,4,1189,0,4,0,3,0,0,0,9,3,3,0,6,0,0,0,14,3,13,13,15,7,0,0,41,4,8,17,13,15,4,0,62,195,223,174,157,126,26,3,906,3250,3359,3324,3730,2625,482,45,16813,90,94,36,26,23,3,0,273
12802,11,3,0,0,0,0,0,12,19,21,9,12,6,3,0,74,77,63,41,34,28,3,0,250,13,9,8,4,7,0,0,40,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,9,11,11,12,7,7,0,0,47,17,62,141,180,198,124,20,741,384,140,97,138,114,66,12,949,23,26,22,18,16,10,0,114,2353,2523,2428,2598,2135,685,79,12804,103,150,68,53,52,13,0,438,45,19,25,8,6,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,4,1127,1425,1890,2272,1530,251,8,8514,310,61,76,90,85,30,0,643,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,5,0,6,3,6,5,0,0,22,3,7,9,8,8,3,0,45,109,64,73,100,54,13,0,406,1702,1726,2154,2539,1746,313,14,10193,30,33,14,14,8,7,0,112
19797,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,5,7,3,0,0,20,0,0,0,0,0,0,0,0,4,19,15,19,13,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
19999,29,38,27,24,19,5,0,134,247,312,291,250,158,40,4,1299,622,711,552,475,301,94,4,2770,107,73,61,49,18,8,4,334,5,14,3,6,0,0,0,24,8,17,10,7,3,0,0,48,122,104,78,63,24,8,3,403,59,195,266,289,247,99,34,1190,1223,1235,1281,1453,1577,634,95,7497,228,245,212,248,174,82,46,1227,15885,23532,23530,23729,17558,4501,506,109237,222,359,177,161,93,15,0,1031,154,170,112,97,91,24,3,654,0,3,3,3,0,0,0,17,3,4,3,0,0,0,0,11,4,20,11,14,11,3,0,68,1956,3567,4642,5861,4017,751,60,20854,379,313,312,568,430,88,16,2111,9,15,20,39,28,3,3,114,9,13,9,11,0,0,0,36,5,29,14,13,8,0,0,66,29,65,80,93,65,17,3,351,151,133,103,109,80,24,6,604,2915,4691,5504,6964,4824,945,87,25926,113,147,79,55,53,14,3,458
20101,8,3,0,3,3,0,0,24,23,36,17,18,15,0,0,108,39,55,34,32,19,0,0,176,6,5,3,0,0,0,0,18,3,0,0,3,0,0,0,4,0,5,0,0,0,0,0,9,5,9,4,5,3,0,0,33,13,77,139,165,158,91,21,654,484,297,255,256,287,111,17,1705,68,40,25,56,37,22,8,254,3523,4451,4492,4550,3597,906,133,21652,12,17,22,13,11,4,0,72,97,40,27,30,18,3,0,211,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,4,14,9,11,10,0,0,53,2284,3270,3655,4142,2757,363,24,16485,633,175,135,154,129,24,0,1251,0,0,0,0,4,0,0,4,0,0,0,5,0,0,0,12,4,11,12,19,13,0,0,57,3,10,8,11,9,3,0,45,133,119,96,136,113,19,6,633,3178,3666,3961,4515,3062,417,31,18831,0,7,0,3,0,0,0,15
20102,0,0,0,0,0,0,0,0,0,3,3,6,3,5,0,28,0,10,10,12,3,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,5,11,20,72,114,155,140,33,547,81,48,41,51,74,27,11,335,3,8,8,8,6,8,3,49,420,568,676,777,772,327,88,3637,3,3,0,0,4,0,0,15,8,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,8,244,335,439,592,419,56,11,2106,66,17,29,22,16,4,0,164,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,4,6,3,3,0,20,22,15,27,37,41,11,3,163,357,377,512,671,488,83,10,2497,0,0,0,0,0,0,0,0
20103,0,0,0,0,0,0,0,0,5,6,8,9,6,0,0,29,7,4,5,9,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,47,77,110,78,30,381,51,35,54,45,70,34,3,294,13,10,3,11,3,11,9,54,443,533,645,791,785,265,74,3534,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,220,284,397,610,419,80,5,2018,82,26,15,28,30,10,3,186,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,0,3,6,0,15,0,0,4,0,8,3,0,13,22,15,20,29,41,11,0,134,324,321,440,672,503,111,13,2387,0,0,0,0,0,0,0,0
20201,8,11,4,8,0,0,0,33,32,28,24,28,17,3,0,132,50,38,46,41,22,9,0,206,0,3,6,0,3,0,0,18,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,4,9,6,3,3,0,0,21,22,48,111,114,142,78,14,534,471,238,217,225,260,115,19,1541,54,26,27,29,30,6,12,185,3250,4019,3855,4059,3289,781,108,19354,6,14,14,14,9,0,0,64,79,37,23,26,26,9,0,195,0,3,0,0,0,0,0,4,3,6,0,0,0,0,0,13,8,7,6,3,6,0,0,39,2009,2966,3224,3698,2596,343,32,14873,600,187,127,151,129,21,5,1225,0,3,0,4,7,0,0,11,5,3,5,10,6,0,0,27,13,14,22,17,11,0,0,70,4,9,6,13,8,4,0,41,140,156,103,140,113,12,3,668,2874,3405,3534,4072,2904,395,42,17233,3,3,3,0,0,0,0,13
20202,4,4,3,4,0,0,0,14,11,10,10,7,9,0,0,51,27,30,16,14,14,5,0,113,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,10,7,37,96,141,215,141,59,697,182,114,97,114,138,63,15,725,24,14,12,19,15,9,4,104,1183,1501,1483,1722,1620,499,129,8130,15,15,13,12,9,0,0,63,12,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,502,714,931,1428,936,160,15,4693,140,99,38,49,50,12,0,383,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,7,3,11,4,0,0,35,4,10,6,10,3,4,0,35,49,38,39,63,61,23,3,283,739,883,1036,1572,1071,193,21,5523,0,0,0,0,0,0,0,5
20203,0,0,0,0,0,0,0,0,3,10,4,4,0,0,0,14,5,9,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,5,18,21,48,74,130,65,28,376,21,25,25,43,37,13,3,171,3,6,3,11,5,3,4,39,228,408,464,550,571,193,73,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,104,144,201,145,20,0,692,24,10,8,16,10,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,13,9,8,22,29,34,11,0,118,105,116,173,249,194,42,4,898,0,0,0,0,0,0,0,0
20301,0,0,0,0,0,0,0,0,4,5,5,3,0,3,0,20,7,8,5,5,0,3,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,20,15,47,73,95,77,26,351,41,20,19,24,29,13,9,151,10,3,4,9,3,3,4,29,283,347,386,440,371,213,53,2101,3,3,0,0,0,0,0,7,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,135,187,253,273,176,36,0,1054,23,6,6,7,6,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,7,0,0,0,0,0,0,0,8,6,10,9,18,16,12,0,77,173,210,276,306,204,44,3,1218,0,0,0,0,0,0,0,0
20302,31,12,15,12,12,4,0,82,56,66,52,50,35,0,0,259,112,160,114,122,70,13,0,587,16,13,12,9,6,0,0,50,6,3,0,0,3,0,0,13,0,4,7,3,0,0,0,12,24,22,12,7,7,0,0,80,45,136,219,247,279,150,33,1105,926,510,475,456,503,164,32,3062,88,98,63,74,56,22,19,430,6348,9005,8945,8702,6820,1627,229,41673,31,113,51,34,24,4,0,262,232,141,82,118,101,16,0,681,3,3,0,0,0,0,0,6,5,10,0,3,0,0,0,13,11,15,12,17,18,7,0,72,3759,6583,6955,7869,5015,672,38,30898,1153,412,262,354,268,51,5,2503,3,0,0,3,4,0,0,12,0,6,3,9,3,0,0,20,18,46,51,39,26,3,0,181,5,19,25,22,22,4,0,95,255,277,207,226,198,38,6,1207,5481,7626,7647,8702,5667,790,56,35960,8,16,7,10,0,0,0,45
20303,9,0,0,0,0,0,0,12,8,10,9,14,3,0,0,53,21,17,23,14,10,3,0,89,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,9,0,0,13,10,45,150,188,207,140,40,784,259,110,109,91,151,75,8,810,22,10,15,14,14,5,7,85,1447,1506,1664,1601,1444,538,92,8287,6,8,10,8,8,0,0,44,25,7,5,9,0,0,0,55,0,0,0,0,0,0,0,0,6,7,3,4,0,0,0,21,0,0,0,0,0,0,0,3,777,1058,1196,1458,1000,142,6,5637,237,57,32,42,27,14,3,415,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,14,3,12,8,3,4,0,44,3,12,12,5,11,7,0,41,80,40,43,91,62,13,0,336,1154,1193,1317,1629,1113,182,11,6612,0,0,0,0,0,0,0,3
20401,6,0,0,0,0,0,0,6,16,21,10,17,12,3,3,79,27,24,16,17,13,6,3,108,3,8,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,3,0,0,15,25,47,94,146,222,227,103,859,174,116,129,145,202,85,26,870,28,22,16,32,34,14,15,163,1530,1757,1730,2005,2008,810,232,10071,8,5,7,4,3,0,0,30,27,5,4,3,9,0,0,52,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,9,571,893,1228,1624,1238,220,17,5798,188,73,37,57,48,23,5,426,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,10,4,7,13,0,0,28,20,13,9,12,19,7,0,79,211,130,80,118,134,40,8,721,1032,1126,1376,1841,1457,295,33,7154,0,0,0,0,0,0,0,0
20402,4,0,0,0,0,0,0,9,21,14,9,7,9,3,0,64,23,23,19,13,13,3,0,91,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,0,8,9,43,53,124,186,179,77,668,195,77,104,117,149,73,12,718,19,15,16,11,17,20,9,114,1254,1476,1647,2033,1835,640,163,9045,8,11,8,9,4,0,0,49,13,9,3,3,3,3,0,33,0,0,0,0,0,0,0,0,4,8,4,7,0,0,0,23,6,0,0,0,0,0,0,8,647,937,1233,1545,1168,180,18,5724,220,51,38,55,52,8,0,423,0,0,0,0,0,0,0,6,3,0,3,8,5,0,0,12,3,4,10,13,14,3,0,50,0,8,3,0,3,3,0,17,65,71,40,81,89,36,10,404,974,1105,1342,1729,1344,229,27,6750,3,0,0,0,0,0,0,6
20403,8,3,0,0,3,0,0,17,27,18,12,18,17,6,0,100,36,29,20,22,16,8,0,137,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,3,3,3,0,18,27,49,92,166,250,201,66,869,256,175,148,189,243,107,21,1133,39,32,33,31,23,20,12,196,2509,2808,2927,3291,2841,888,166,15430,6,7,9,9,3,0,0,28,55,15,12,12,11,0,0,105,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,10,4,3,0,0,3,0,0,13,922,1648,1995,2351,1715,227,20,8879,349,84,62,77,77,20,0,667,0,0,3,3,0,0,0,10,3,3,7,4,0,0,0,20,6,11,15,13,14,0,0,46,39,30,19,28,22,9,0,141,246,178,108,123,122,42,0,816,1628,1972,2224,2615,1964,304,26,10732,0,3,0,0,0,0,0,9
