SA3_CODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
12503,532,1628,1828,2141,1569,284,12,8115,14,6,11,7,5,11,0,0,55,122,18,12,4,19,13,0,0,184,63,43,41,36,46,48,11,0,285,27,75,79,65,70,64,18,3,398,24,67,84,73,81,59,10,0,396,17,90,126,126,184,145,32,3,730,20,114,253,225,256,227,30,3,1140,13,89,195,173,215,190,22,0,904,4,38,134,121,157,127,16,0,591,0,20,52,59,58,47,7,0,240,0,11,37,30,53,35,3,0,169,0,3,15,21,25,19,0,0,86,0,0,6,26,21,5,0,0,61,0,0,4,7,4,8,0,0,18,8,14,19,22,13,5,3,0,85,321,582,1074,995,1198,999,158,18,5339,7,9,12,16,3,6,3,0,55,15,10,3,4,3,0,0,0,36,3,9,13,9,15,5,0,0,56,13,16,18,10,9,4,8,0,78,3,14,17,20,9,8,5,0,72,0,16,32
12504,257,828,823,920,686,162,6,3748,9,5,8,11,10,8,0,0,41,206,23,20,5,13,14,0,0,286,89,86,57,43,53,44,12,3,381,34,91,79,50,57,82,19,3,409,20,94,93,58,97,74,18,0,467,23,86,178,114,174,140,40,4,750,27,87,245,174,269,203,37,3,1048,10,78,267,215,269,229,44,0,1114,4,39,135,126,143,90,19,0,556,4,21,76,53,72,42,11,0,281,0,7,26,28,52,24,6,0,149,0,10,12,20,31,16,3,0,85,0,0,21,20,14,13,0,0,58,0,0,0,10,4,8,3,0,17,4,11,10,19,20,10,4,3,78,431,637,1233,941,1260,987,207,24,5718,7,8,12,15,4,3,4,0,64,21,9,0,11,4,3,0,0,45,13,12,12,13,12,3,5,3,67,8,12,16,17,10,12,5,7,92,11,15,26,21,14,12,8,3,102,6,27,34
12601,13,28,38,26,36,12,6,172,0,0,0,0,0,0,0,0,0,43,16,4,8,3,0,0,0,73,13,7,8,5,7,8,0,0,53,4,9,11,3,9,10,3,0,46,3,4,6,11,5,11,3,0,45,4,9,13,3,14,17,12,0,71,0,10,6,11,13,23,4,0,63,3,8,12,15,22,21,0,0,83,0,4,13,3,6,10,0,0,37,0,0,10,3,3,4,0,0,23,0,0,6,8,0,0,3,0,18,0,0,3,0,3,0,0,0,4,0,0,3,0,7,3,0,0,12,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,7,69,60,99,68,103,107,30,7,537,0,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,6,0,0,5
12602,150,337,401,492,401,87,9,1919,17,4,9,7,7,0,0,0,46,218,52,19,12,14,11,3,0,331,72,108,54,37,45,43,4,3,362,27,85,81,47,54,64,17,3,385,26,108,118,65,90,67,18,4,499,18,79,139,114,113,116,25,3,615,13,75,153,109,152,121,28,9,656,3,39,122,115,137,111,40,3,565,3,30,107,100,139,91,17,0,489,0,10,45,62,58,64,8,0,245,0,6,29,25,48,31,9,0,144,0,5,21,23,12,10,0,0,66,0,0,3,10,19,5,3,0,41,0,0,3,0,5,3,0,4,24,5,12,11,11,12,6,3,0,62,402,614,924,742,893,758,174,32,4529,7,7,12,4,12,3,0,3,51,20,6,5,5,11,3,0,0,47,16,15,7,11,9,7,0,7,67,5,11,8,8,9,9,9,3,62,7,10,22,16,11,10,5,3,80,7,19,23
12701,96,239,347,332,247,69,0,1342,6,0,3,3,7,0,0,0,17,64,5,4,4,9,3,0,0,86,35,23,13,16,16,10,5,0,129,21,18,18,15,29,13,3,0,126,16,21,28,37,31,28,6,0,162,11,33,29,48,59,41,9,0,227,8,17,47,42,57,62,9,0,240,6,33,55,39,59,37,4,0,234,0,14,44,47,45,33,14,0,198,0,5,16,17,13,10,0,0,65,0,3,14,8,14,4,0,0,43,0,0,5,9,7,8,0,0,30,0,0,7,5,7,0,0,0,16,0,0,3,4,0,0,0,0,10,3,0,9,3,0,8,0,0,25,172,177,290,296,350,257,61,8,1608,0,0,0,3,0,0,0,0,12,6,0,0,0,0,0,0,0,10,0,3,3,7,5,0,3,0,15,0,0,3,0,5,0,0,0,12,0,3,4,0,3,0,0,0,17,0,3,8
12702,455,1245,1297,1614,1161,213,10,6116,17,0,10,6,3,6,3,0,43,188,31,17,13,20,16,4,0,282,103,73,50,56,96,78,8,5,475,46,78,61,84,113,97,17,4,502,36,58,79,94,113,87,17,4,491,25,93,123,153,191,141,36,0,767,23,96,204,174,265,206,45,3,1019,20,107,196,170,235,148,23,0,901,9,40,122,113,149,97,19,0,548,0,20,53,67,65,41,14,0,250,0,10,46,24,44,14,7,0,149,0,3,16,21,21,16,3,0,79,0,0,14,13,16,5,0,0,49,0,0,3,8,9,3,0,0,20,5,17,14,14,21,25,0,0,91,476,628,1013,1006,1352,990,197,16,5672,8,7,16,16,10,3,0,0,67,21,4,6,6,8,4,0,0,40,9,10,14,9,7,8,4,0,59,5,15,16,15,15,15,3,0,80,10,6,13,11,11,4,10,4,73,0,16,24
12703,480,1147,1217,1477,995,179,12,5606,19,13,6,4,9,0,0,0,52,211,29,9,15,14,8,3,0,287,95,66,38,31,51,45,8,3,338,44,45,54,64,56,63,9,0,337,32,54,65,73,69,80,14,7,389,42,83,113,105,150,123,33,3,646,29,90,188,171,249,181,30,0,933,17,73,160,176,202,194,25,0,846,0,38,83,113,139,115,10,0,505,0,10,43,56,74,46,4,0,241,0,8,31,28,35,15,5,0,119,0,4,15,29,15,9,0,0,67,0,3,15,14,13,7,0,0,53,5,0,0,4,3,3,0,0,14,12,11,20,16,14,10,5,0,84,505,519,835,906,1088,899,150,14,4913,3,7,3,11,3,0,4,0,35,22,8,3,0,0,0,0,0,35,12,12,6,14,9,11,0,0,62,6,7,13,9,5,7,8,4,54,3,5,17,14,7,3,3,4,54,0,15,16
12801,154,339,384,474,393,112,8,1929,12,4,3,5,4,0,0,0,26,262,36,18,13,11,15,3,0,349,102,73,36,22,31,26,16,0,311,29,63,54,31,41,42,7,3,277,19,75,89,44,59,42,15,0,339,20,54,105,78,94,78,13,5,443,9,52,104,93,106,92,23,3,499,4,43,115,94,94,78,34,3,466,3,19,59,58,78,44,12,3,274,0,5,31,33,31,19,12,0,135,0,3,19,24,22,20,3,0,85,0,0,17,19,20,5,0,0,59,0,0,7,21,13,7,0,0,45,3,3,0,3,5,9,0,0,20,5,10,4,6,9,15,3,0,44,472,432,662,550,609,488,137,23,3368,8,3,5,4,0,3,0,0,19,14,3,0,0,0,3,0,0,23,4,8,4,0,4,3,3,0,29,0,8,3,10,3,0,0,4,31,0,10,7,9,3,3,0,4,37,3,15,10
12802,56,169,202,265,235,76,4,1045,4,0,7,0,5,3,0,0,19,271,16,3,3,11,3,0,0,314,83,44,7,12,16,23,8,3,195,26,37,30,21,29,28,4,0,167,16,36,25,15,29,37,13,0,169,7,35,51,51,51,48,12,3,248,10,37,52,44,67,71,12,3,293,3,32,48,44,51,51,13,0,248,0,24,35,48,44,45,9,0,212,0,3,13,23,25,17,6,0,89,0,0,16,24,10,14,0,0,69,0,0,7,14,12,3,0,0,42,0,0,4,10,5,3,0,3,29,0,0,0,0,0,0,0,0,7,8,3,3,8,3,7,0,0,38,427,268,307,318,359,369,83,10,2136,9,3,3,0,3,0,0,0,20,7,0,0,0,4,0,0,0,15,3,4,3,3,3,0,0,0,17,0,5,0,4,4,0,4,3,16,0,4,5,3,0,3,5,4,29,3,4,8
19797,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,8,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,654,2454,2747,3513,2951,827,83,13366,49,30,50,30,53,41,8,3,272,279,114,79,128,171,127,22,6,928,181,219,253,328,467,446,78,10,1986,142,209,347,418,569,535,123,22,2364,141,228,416,467,684,615,150,25,2726,173,396,616,665,872,794,201,17,3739,142,484,752,735,898,656,162,22,3847,91,448,900,827,940,708,136,11,4067,51,298,847,862,846,541,96,3,3545,9,125,439,499,453,291,56,7,1876,5,80,282,323,297,183,40,0,1200,4,18,147,181,162,87,13,0,614,3,19,145,173,159,87,15,0,598,0,5,35,45,53,31,13,0,176,21,50,80,70,144,106,23,4,498,1288,2730,5401,5742,6766,5252,1143,117,28443,15,12,28,32,39,15,9,7,144,30,11,12,17,10,8,10,0,102,15,24,20,18,36,22,6,6,146,15,22,27,23,34,21,20,18,180,15,19,31,33,33,31,16,15,197,9,46,68
20101,134,354,495,650,560,153,18,2391,9,5,3,5,12,3,0,0,41,333,26,18,5,12,14,7,3,413,108,81,27,39,48,57,12,0,373,26,79,40,43,68,66,22,0,350,29,79,60,67,89,86,21,0,432,27,84,104,111,131,118,35,5,621,10,96,142,113,170,117,30,4,679,7,57,130,124,137,101,21,0,565,4,14,80,78,94,73,3,0,352,0,5,24,42,58,39,3,3,175,0,3,23,28,41,23,3,0,125,0,0,16,19,25,22,0,0,84,0,0,7,11,22,3,0,0,50,0,0,3,4,3,3,3,0,16,16,6,8,10,24,21,9,3,100,567,533,680,709,934,751,171,24,4365,7,4,3,3,4,4,0,0,34,18,3,0,3,3,3,0,3,37,8,10,3,3,9,3,4,6,49,3,8,6,0,7,9,3,4,34,4,6,0,5,3,3,3,0,28,0,12,9
20102,17,58,74,115,91,25,4,384,7,0,0,0,0,0,0,0,10,67,3,0,7,12,5,7,0,98,23,16,11,10,20,21,5,5,117,8,15,21,14,22,25,15,3,113,6,10,16,24,23,18,4,0,98,3,25,19,23,45,28,3,4,145,0,15,29,29,25,35,6,3,142,3,10,17,33,28,25,3,0,125,0,8,23,17,18,13,7,0,74,0,3,5,7,11,3,0,0,27,0,0,3,3,0,3,0,0,15,0,0,0,0,0,4,0,0,7,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,3,3,0,4,4,0,0,19,113,105,156,182,213,184,50,11,1011,3,0,0,3,0,0,0,0,11,4,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,7,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0
20103,15,68,100,126,107,14,3,443,4,0,3,0,0,3,0,0,9,57,7,3,0,3,4,0,0,78,20,14,9,8,22,24,3,0,96,4,9,16,11,25,25,8,0,94,0,17,18,14,22,31,5,3,104,11,22,16,25,31,36,12,0,153,0,21,23,32,57,46,8,5,189,3,12,22,18,30,28,4,0,124,0,3,19,6,9,14,3,0,61,0,0,3,5,6,0,0,0,18,0,0,0,8,5,5,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,5,3,7,4,0,0,17,101,97,143,130,214,224,46,10,971,0,0,0,0,0,3,3,0,8,0,3,0,0,0,4,0,0,5,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,5,0,12,0,0,3,0,0,3,0,0,13,0,0,0
20201,138,321,378,523,496,116,9,2050,24,3,3,3,7,3,0,0,42,373,27,12,12,19,20,4,0,468,96,70,36,23,52,46,18,3,345,54,67,52,55,44,67,19,0,364,24,65,78,46,78,79,20,6,401,23,75,100,103,142,109,27,5,585,6,87,134,111,134,132,10,3,622,3,44,101,91,97,96,9,3,449,0,29,66,51,62,50,3,0,255,0,11,20,40,30,24,0,0,122,0,3,14,20,29,15,3,0,83,0,0,5,7,11,3,7,0,28,0,0,8,3,7,3,0,0,25,0,0,0,3,0,3,0,0,11,13,8,11,3,16,15,0,0,64,620,488,634,579,724,659,125,24,3852,4,0,3,5,0,7,3,0,29,18,4,5,3,0,0,0,0,27,4,7,3,3,0,7,0,0,25,6,11,4,6,0,6,5,3,38,0,0,7,5,4,7,7,5,40,0,7,6
20202,57,164,169,234,202,64,3,909,9,3,0,0,3,0,0,0,18,147,7,4,8,14,8,0,0,194,30,24,11,8,25,33,3,0,133,19,30,27,24,38,29,4,4,174,13,34,52,18,48,43,13,0,229,19,78,109,59,72,63,7,3,408,22,152,201,121,142,117,14,4,775,3,84,164,107,126,96,20,3,596,3,38,77,64,58,42,0,0,288,0,5,17,18,16,17,4,0,72,0,0,3,12,17,8,0,0,41,0,0,0,3,5,3,0,0,8,0,0,4,3,0,0,0,0,5,0,5,0,0,5,0,0,0,9,10,4,10,4,10,16,0,0,43,276,470,684,447,558,465,82,15,2991,0,0,0,0,0,0,5,0,11,5,0,0,4,0,0,0,0,13,0,5,3,3,0,0,3,0,15,0,0,0,0,7,5,3,3,25,3,0,0,3,9,3,3,0,23,4,3,4
20203,32,91,83,133,104,19,0,473,0,0,0,0,0,3,0,0,5,31,3,0,0,4,3,0,0,40,6,0,7,3,7,8,4,0,23,3,11,3,4,8,6,3,3,37,3,3,7,6,11,6,8,0,39,8,12,8,20,12,16,3,0,76,5,13,30,31,19,17,3,0,124,0,7,28,19,26,15,5,0,107,0,5,21,8,13,23,3,0,75,0,3,9,5,4,6,0,0,26,0,0,3,3,3,5,0,0,17,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,8,0,0,9,46,58,121,113,110,112,24,4,589,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,0,3,8,0,0,0
20301,15,33,52,59,35,10,0,213,0,0,0,0,0,4,0,0,5,31,9,4,3,0,3,0,0,51,9,14,8,3,6,13,6,0,54,9,9,7,7,20,11,0,5,62,3,9,7,14,16,19,8,0,64,4,11,17,17,9,9,7,0,75,4,16,12,19,22,13,3,0,90,0,12,15,17,20,14,3,3,91,0,3,10,20,13,12,0,0,61,0,0,0,4,7,3,0,0,19,0,0,0,0,3,0,0,0,9,0,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,64,88,78,110,116,107,35,12,600,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
20302,387,878,954,1329,1176,240,14,5078,34,8,7,7,9,7,0,0,67,651,78,39,21,38,45,8,0,880,175,161,67,70,76,116,25,3,689,63,134,84,99,117,123,43,6,673,31,141,102,102,155,159,56,11,754,30,162,155,176,226,208,60,9,1036,21,185,250,241,299,234,49,0,1275,22,120,238,198,276,220,33,0,1115,0,52,182,182,174,154,23,8,772,0,11,75,91,95,54,19,0,347,0,11,53,52,45,40,3,0,200,0,3,36,35,37,10,0,0,126,0,3,30,41,34,18,0,0,129,0,0,5,7,17,3,3,0,36,16,24,9,34,37,36,3,3,167,1059,1095,1330,1340,1627,1425,324,50,8252,16,3,6,9,9,3,0,0,48,31,5,7,8,4,0,0,0,64,10,11,11,11,11,13,3,5,72,4,4,10,8,6,8,4,7,52,6,7,8,11,20,8,6,6,72,7,11,15
20303,30,77,88,135,120,38,3,517,10,4,3,3,3,5,0,0,30,199,20,5,15,21,8,0,0,266,46,53,24,24,26,30,6,3,219,15,43,25,31,28,47,19,0,195,11,48,15,24,42,42,19,3,206,6,26,41,43,56,52,15,0,239,6,11,48,33,56,49,20,0,222,0,17,32,27,38,37,12,0,173,0,4,19,28,26,27,4,0,107,0,0,15,10,7,3,0,0,46,0,0,6,5,10,4,3,0,27,0,0,4,5,5,0,0,0,12,0,0,0,3,5,0,3,0,19,0,0,4,0,0,0,0,0,8,5,6,4,4,8,5,3,0,36,306,239,250,262,327,311,105,9,1808,0,0,0,0,4,0,0,0,10,7,0,0,3,0,0,0,0,18,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,3,0,11,0,3,0
20401,135,185,203,247,288,67,10,1171,11,3,3,3,7,12,6,0,43,146,16,15,5,21,20,0,0,228,30,26,20,30,54,55,13,0,236,17,13,26,38,49,46,24,5,227,14,29,37,33,50,63,12,0,234,23,36,64,58,91,80,31,0,394,11,55,69,62,102,78,26,0,403,6,60,90,78,107,72,10,3,427,3,13,47,57,51,44,6,0,226,0,11,21,24,33,27,3,0,115,0,0,13,9,18,10,3,0,50,0,0,3,3,8,5,0,0,17,0,0,4,3,8,8,0,0,22,0,0,4,4,3,4,0,0,16,9,7,9,6,15,16,7,0,54,272,271,428,416,603,537,143,14,2684,0,3,0,3,4,0,3,3,17,4,0,0,0,3,0,3,0,11,5,0,3,0,4,3,0,0,32,0,0,0,0,4,8,3,3,21,0,3,0,0,7,5,7,0,20,0,0,5
20402,80,160,228,313,258,69,6,1125,12,5,3,3,3,4,0,0,23,141,11,9,5,17,13,4,0,202,41,27,16,20,31,27,10,3,168,15,21,18,25,39,35,9,5,169,11,35,25,26,47,52,21,3,214,7,34,37,45,70,64,22,3,281,5,54,68,67,85,70,13,0,367,3,24,51,58,82,67,7,0,301,3,11,45,50,61,49,5,0,231,0,3,6,26,43,30,4,0,126,0,0,9,21,25,9,0,0,67,0,0,3,5,5,13,6,0,36,0,0,3,5,8,5,3,0,22,0,0,3,4,6,3,0,0,13,12,3,3,3,6,20,4,3,55,247,236,297,368,531,461,119,18,2285,0,0,0,8,0,3,0,0,13,4,0,3,0,3,0,3,0,10,3,4,4,6,3,4,3,0,25,0,3,3,0,4,3,3,0,19,0,0,3,0,3,3,0,0,16,0,3,0
20403,204,386,457,615,494,124,14,2347,15,3,0,3,0,6,0,0,29,230,14,10,5,22,20,4,0,298,60,35,37,31,48,57,10,0,285,24,37,25,36,62,48,18,4,249,25,41,51,51,74,67,21,3,330,21,74,97,66,86,103,21,7,473,19,90,108,79,102,96,24,3,528,7,57,125,89,112,88,10,0,488,6,31,93,89,83,67,11,0,384,0,6,49,40,47,30,8,3,186,0,3,18,21,33,23,0,0,104,0,0,17,15,20,17,0,0,76,0,0,9,13,19,3,0,0,36,0,0,4,3,3,0,0,0,15,16,7,9,13,11,13,3,0,71,432,405,654,551,721,637,135,20,3547,5,0,4,7,3,3,0,0,18,5,0,4,3,0,3,0,0,16,3,3,0,4,4,3,0,3,18,3,0,3,6,3,8,4,8,32,6,3,0,4,3,7,0,3,30,3,3,6
20501,59,164,148,200,196,60,3,837,14,0,0,0,7,0,0,0,21,172,14,10,7,22,8,6,0,228,56,31,15,21,26,25,5,0,174,17,24,19,20,25,28,4,3,143,13,19,33,32,38,39,14,7,191,11,45,71,38,49,48,12,3,284,10,61,71,72,83,38,9,5,351,9,43,46,59,56,45,11,0,275,0,9,40,31,35,28,9,3,155,0,5,18,18,19,17,3,0,77,0,0,9,9,11,9,0,0,42,0,0,6,6,3,4,0,0,26,0,0,3,15,14,11,0,0,46,0,0,6,0,0,3,0,0,14,9,0,4,9,3,8,0,0,36,307,261,357,341,386,312,79,17,2058,0,0,4,3,0,0,0,0,11,3,3,0,0,3,0,0,0,16,0,0,5,3,0,0,0,0,15,0,0,3,3,3,3,3,0,20,3,3,5,0,3,0,3,0,19,0,0,3
20502,52,119,154,251,209,71,9,884,16,3,0,4,8,8,4,0,42,113,9,8,11,15,17,5,0,170,26,15,15,14,29,31,8,0,147,25,21,20,33,31,45,14,0,194,9,19,32,32,41,48,23,5,213,7,27,62,48,80,77,22,5,328,13,39,75,53,84,71,11,5,340,4,21,48,59,86,63,15,0,303,0,10,43,33,57,49,4,0,199,0,3,21,14,14,9,0,0,56,0,0,6,3,9,13,0,0,32,0,0,5,7,3,3,3,0,17,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,10,4,6,3,5,12,9,4,0,39,209,177,337,317,474,452,113,16,2104,3,0,3,0,3,7,0,0,16,14,0,0,0,0,0,0,0,13,0,0,0,4,0,5,0,3,16,0,0,3,0,3,3,3,7,23,0,0,0,5,3,6,5,0,22,4,0,3
20503,36,150,194,332,309,73,12,1111,12,0,0,3,3,5,0,0,30,164,10,7,4,9,13,4,0,210,34,22,22,30,40,44,10,0,216,13,37,28,33,61,73,16,4,275,17,29,52,43,59,59,18,8,289,17,31,63,48,84,83,25,3,352,9,41,67,49,93,74,15,0,349,3,21,65,47,71,61,7,0,283,0,12,48,45,55,49,8,0,221,0,4,22,19,19,16,6,0,94,0,3,15,8,22,17,0,3,67,0,0,9,18,15,9,3,0,57,0,0,6,8,8,5,4,0,28,3,0,3,3,7,7,3,0,25,6,4,6,6,14,14,3,0,45,277,232,412,359,561,533,129,27,2533,7,3,0,0,3,3,0,0,17,6,3,3,5,3,0,0,0,19,4,3,0,3,0,6,3,0,22,0,4,0,3,0,3,5,3,18,3,0,3,3,9,9,5,0,31,0,3,3
20504,87,367,424,566,502,85,8,2067,15,3,3,5,8,6,0,0,39,198,11,13,7,18,20,0,0,268,49,27,27,24,32,52,17,0,232,30,34,26,41,48,43,16,0,228,10,35,40,36,60,49,19,3,254,7,40,61,57,78,63,21,6,344,3,29,71,76,71,63,16,0,328,0,29,51,47,56,54,8,0,248,0,8,42,47,52,38,7,0,199,0,3,30,30,28,17,4,0,112,0,8,22,29,25,26,5,0,116,0,0,14,25,24,20,5,0,81,0,3,17,32,26,25,3,0,111,0,0,9,3,3,7,0,0,30,8,4,4,9,5,13,3,0,53,328,231,425,473,536,502,123,16,2629,5,3,3,3,3,3,0,0,28,10,3,0,0,0,0,0,0,18,5,4,3,0,6,3,5,0,25,3,3,3,5,3,3,4,0,24,3,3,3,6,3,5,0,0,29,3,0,10
