SA3_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
12602,4,462,277,13,18,7,5,314,80,0,3,0,0,80,1597,42,43,11,9,1703,296,9,10,0,0,309,481,22,22,12,3,543,90,0,0,0,0,92,3072,60,110,24,29,3289,286,11,10,0,21,331,39058,1264,1418,342,251,42332,40024,2093,1589,259,249,44209,287,8,10,3,0,315,4741,529,421,140,27,5861,122,12,5,0,0,144,208,20,14,3,0,249,769,14,3,5,3,802,112,5,0,3,0,121,375,14,19,0,0,411,114,14,8,0,0,139,1450,85,83,5,5,1640,4963,145,77,18,15,5215,786,25,31,3,3,850,696,62,60,9,7,832,179,19,17,0,3,215,492,43,13,3,7,549,402,39,43,8,10,501,294,8,19,0,0,334,1592,278,284,56,23,2227,411,68,53,10,16,549,1005,46,39,3,3,1098,64,7,5,0,0,71,180,3,6,0,0,194,1869,79,47,14,9,2013,493,27,12,0,0,536
12701,0,30,31,0,3,3,0,33,5,3,0,0,0,12,177,11,7,4,0,198,19,0,0,0,0,22,175,28,29,10,0,234,16,0,0,0,0,16,519,46,78,10,12,676,90,4,16,7,6,124,6676,477,693,183,94,8123,7872,840,722,168,112,9717,19,0,0,0,0,19,214,72,186,24,7,511,53,12,10,0,0,82,47,12,17,0,0,80,285,49,38,12,8,397,46,6,9,5,0,63,45,9,3,3,0,55,16,8,3,0,4,30,47,4,4,0,0,54,331,25,17,5,4,388,31,0,4,0,0,42,41,12,11,0,3,67,204,92,84,8,7,399,33,12,3,0,0,50,93,28,30,9,3,162,13,0,3,0,0,10,31,10,4,0,0,41,123,40,77,18,11,263,52,5,3,0,0,59,33,19,31,11,3,103,19,0,0,0,0,23,244,14,17,4,9,285,54,8,23,0,3,90
12702,0,77,160,11,18,4,6,197,49,5,7,4,0,68,278,16,13,7,7,320,30,5,0,0,0,38,2161,248,353,86,26,2878,24,0,0,0,3,24,2305,147,181,46,36,2719,237,16,20,8,25,297,20165,1091,1288,346,272,23168,22259,1581,1087,222,268,25418,58,3,0,0,0,66,1309,235,126,40,11,1719,283,46,41,6,7,378,130,30,15,4,0,178,693,32,23,4,11,756,159,20,7,0,5,198,103,14,9,3,0,126,85,15,12,0,4,111,235,37,29,0,0,299,1126,57,28,7,12,1231,139,7,15,4,0,164,199,36,30,8,5,279,1623,395,350,39,43,2450,107,12,7,0,0,126,350,94,54,19,6,528,17,0,3,0,0,22,118,25,18,10,0,163,403,150,86,18,24,680,202,29,20,0,3,258,137,21,12,3,4,183,34,6,0,3,0,41,964,36,37,9,14,1065,177,12,10,3,3,207
12703,0,105,110,6,0,0,3,119,69,4,8,3,0,81,502,21,17,0,3,543,48,0,3,0,0,54,830,42,54,20,7,966,60,0,0,0,0,62,1998,88,130,22,33,2269,252,15,14,10,24,298,21026,797,880,248,222,23173,26383,1543,1087,225,266,29499,47,0,4,0,0,56,998,176,82,32,12,1306,202,18,11,0,0,239,230,43,22,5,0,304,1039,105,61,22,16,1246,215,19,10,7,0,248,122,12,7,3,0,148,86,21,15,3,3,134,228,13,18,0,0,258,1573,131,75,22,11,1810,238,14,8,5,3,274,145,13,10,4,3,174,588,116,115,11,13,844,137,10,6,0,0,157,247,68,24,7,3,357,37,0,4,0,0,43,155,19,20,5,3,203,477,145,113,9,16,760,200,19,10,3,0,226,69,5,3,0,3,83,47,3,6,0,0,58,1171,30,25,7,17,1251,227,44,51,5,10,339
12801,0,38,139,10,12,0,0,167,20,4,8,0,0,29,732,56,53,5,11,850,72,9,9,3,0,86,141,15,18,6,3,186,23,0,0,0,0,23,1103,52,74,25,9,1267,174,18,16,0,11,218,18850,1282,1318,311,178,21937,23410,2866,2178,370,240,29059,80,8,16,0,0,107,833,153,109,36,10,1139,50,9,10,0,0,71,126,36,26,6,4,194,171,10,6,0,0,189,151,24,10,0,0,182,104,16,17,3,0,137,82,33,21,3,4,142,154,18,19,3,0,199,582,44,31,15,13,681,211,15,5,0,3,238,62,8,4,0,0,72,58,13,3,0,5,80,129,22,15,3,0,172,136,31,25,8,0,198,52,0,8,0,0,55,129,25,16,3,0,175,155,39,27,3,6,237,126,22,15,0,0,165,28,7,7,3,0,37,35,13,12,0,0,56,746,79,60,10,10,906,86,5,19,0,3,112
12802,0,25,70,7,6,0,0,81,3,0,4,0,0,8,423,38,52,16,3,527,43,3,7,3,0,55,77,11,22,3,4,118,17,0,0,0,0,17,564,18,51,5,5,646,108,8,11,0,8,132,11335,745,1063,189,106,13443,15756,1872,1719,224,156,19720,52,3,4,0,0,58,374,63,79,22,7,539,24,0,6,0,0,29,77,11,13,3,4,107,96,6,5,3,0,108,76,11,10,4,0,98,71,20,14,0,3,102,41,10,15,0,0,69,77,17,18,0,4,114,307,35,10,3,4,359,79,0,8,0,0,84,31,10,5,0,0,41,35,8,8,0,0,40,87,16,14,0,0,118,69,10,14,0,0,105,30,0,13,0,0,39,44,16,9,0,0,70,86,20,17,0,4,130,69,8,8,0,0,94,18,0,0,0,0,21,34,6,13,0,0,50,333,60,39,5,5,437,53,0,4,0,0,57
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,9,50,3,13,0,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0
19999,0,65,135,3,54,3,8,201,19,3,9,0,0,38,914,88,446,26,23,1494,115,16,51,3,3,188,247,30,50,10,7,343,26,0,3,0,0,30,1297,107,547,34,40,2021,478,37,144,20,59,735,22880,1637,8290,698,621,34124,57995,11592,28976,1325,1749,101636,124,21,66,0,0,222,1775,633,1294,98,45,3843,210,66,114,5,4,408,138,42,76,3,9,272,339,70,100,13,14,528,173,63,66,5,5,309,212,63,174,11,3,467,195,71,160,3,10,454,316,66,221,5,4,609,798,178,469,19,25,1480,220,41,170,0,4,443,201,73,140,5,7,430,341,89,126,7,19,580,531,192,179,4,13,921,364,139,309,23,15,857,125,9,71,3,0,208,637,271,610,53,17,1594,805,430,708,31,64,2040,294,48,100,4,4,455,77,41,57,9,9,185,124,41,100,3,9,279,2144,369,971,41,64,3590,217,45,212,3,10,490
20101,0,37,31,3,3,0,0,41,0,0,0,0,0,0,534,18,29,6,3,600,58,6,3,0,0,66,27,5,9,3,0,43,18,0,3,0,3,22,258,8,24,3,0,300,295,18,16,3,16,344,21423,800,992,323,236,23779,34705,2281,2107,471,412,39962,60,0,3,0,0,67,235,44,23,14,6,322,23,4,0,0,0,33,13,0,0,0,0,10,28,4,0,0,0,38,5,3,0,0,0,9,77,5,7,3,0,93,17,0,3,3,0,17,22,3,3,0,0,28,520,40,35,9,13,616,26,0,0,0,0,26,33,0,3,0,0,38,14,5,0,0,0,23,62,0,3,0,0,75,33,4,8,3,0,50,27,3,3,0,0,38,14,4,3,0,0,19,9,3,0,0,0,12,90,8,12,4,0,108,16,0,0,0,0,14,83,9,7,4,8,115,402,21,28,3,6,461,34,3,4,0,0,45
20102,0,7,14,0,0,0,0,17,0,0,0,0,0,0,106,8,27,9,0,154,9,0,4,0,0,14,27,0,0,0,0,27,0,0,0,0,0,0,62,14,13,3,3,87,72,9,15,10,7,101,2758,239,467,220,60,3732,3931,609,979,381,110,6009,11,3,0,0,0,15,31,3,3,5,0,35,3,0,5,0,0,4,4,0,0,0,0,7,0,0,3,0,0,3,0,0,0,0,0,3,17,4,6,0,0,27,6,3,0,0,0,9,5,0,0,0,0,7,87,5,3,0,0,93,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,15,12,3,7,3,0,27,6,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,15,3,0,3,0,0,11,18,0,5,3,0,33,92,13,13,9,3,127,3,0,0,0,0,4
20103,0,3,3,0,0,0,0,3,0,0,0,0,0,0,84,4,13,3,0,105,3,0,3,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,30,3,3,0,3,41,79,3,9,8,4,107,2629,141,282,159,53,3269,4412,403,710,352,104,5986,3,0,0,0,0,4,10,5,0,3,0,20,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,3,4,4,0,21,0,0,3,0,0,3,3,0,0,0,0,3,32,3,0,0,0,37,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,3,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,8,0,0,3,0,6,10,3,3,0,0,18,63,6,13,4,0,84,6,0,0,0,0,11
20201,0,32,30,0,3,3,0,33,0,0,0,0,0,4,370,17,22,5,12,419,40,0,3,0,0,49,20,3,0,0,0,22,9,0,0,0,0,16,203,5,8,6,3,228,302,12,24,3,18,361,19599,675,909,242,220,21638,31983,1996,2003,366,373,36725,41,0,5,0,0,47,110,33,14,8,0,171,4,0,0,0,0,4,23,8,3,0,0,35,25,3,0,0,0,33,6,0,0,0,0,3,59,3,7,0,0,75,8,0,5,3,0,15,16,7,0,0,0,24,347,27,21,5,3,407,27,3,3,0,0,33,12,0,0,0,0,14,11,0,0,0,0,11,55,3,4,0,0,63,18,4,6,0,0,32,11,0,0,0,0,11,16,3,0,0,0,25,7,3,0,0,0,8,79,5,7,3,0,98,6,3,0,0,0,10,50,5,3,0,0,58,316,19,19,10,0,361,23,10,5,0,0,36
20202,0,13,14,0,3,0,0,18,0,0,0,0,0,0,183,16,45,11,4,258,14,0,5,0,0,19,35,0,0,0,0,37,6,0,4,0,0,6,186,8,17,3,3,218,149,16,20,7,6,203,6148,395,785,258,104,7687,9893,959,1559,430,193,13030,17,0,3,0,0,22,33,13,3,13,0,61,6,0,0,0,0,5,6,0,0,3,0,11,9,0,0,6,0,13,0,0,0,0,0,0,22,7,14,7,0,53,5,3,0,0,0,13,16,0,0,0,0,21,162,8,4,3,3,180,12,0,4,3,0,17,9,0,0,0,0,9,5,0,0,0,0,5,33,3,0,0,0,39,24,0,11,0,0,32,6,0,0,0,0,9,8,0,0,0,0,8,7,0,3,0,0,8,34,3,8,0,0,40,12,0,8,0,3,21,44,0,16,0,0,63,178,20,39,10,0,244,9,0,0,0,0,13
20203,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,3,9,0,0,34,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,14,21,0,6,9,5,39,922,99,212,148,30,1415,2155,306,627,323,65,3470,3,0,0,0,0,5,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,13,3,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,36,7,3,3,0,46,3,0,0,0,0,3
20301,0,7,3,0,0,0,0,3,3,0,0,0,0,3,49,11,15,3,0,71,4,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,32,0,3,0,0,34,32,7,11,3,3,53,1318,174,209,128,30,1859,2087,408,494,245,56,3288,3,3,3,0,0,6,9,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,16,0,6,0,0,19,3,3,0,0,0,4,4,0,0,0,0,4,28,6,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,10,7,0,3,3,0,15,0,0,0,0,0,3,4,0,0,0,0,4,3,3,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,9,3,6,0,0,15,48,8,14,0,0,68,4,0,0,0,0,3
20302,0,95,86,3,11,3,0,103,11,0,0,0,0,9,1682,50,108,20,17,1880,127,4,7,3,0,140,138,10,13,11,3,170,45,0,0,0,0,46,879,33,56,17,16,1004,593,19,20,7,29,666,40855,1392,1943,528,392,45110,62068,3859,3746,695,580,70942,157,9,11,0,0,174,490,86,74,40,0,703,221,28,30,6,0,283,52,0,6,0,0,58,69,0,3,0,0,76,158,19,16,0,0,196,226,26,18,0,9,281,50,13,13,3,0,79,81,7,5,3,0,95,1304,118,89,26,10,1544,79,7,8,4,0,98,133,11,9,3,0,158,42,3,3,0,0,47,213,22,6,0,0,240,238,37,24,14,11,326,42,3,3,0,0,50,71,12,3,3,0,83,22,7,11,3,0,39,252,17,11,3,3,287,45,5,7,5,0,58,174,21,19,3,4,223,997,45,60,5,7,1123,125,7,22,0,5,158
20303,0,20,22,0,0,0,3,31,5,0,0,0,0,7,299,39,44,21,0,402,28,6,6,3,0,47,14,3,0,0,0,20,11,0,0,0,0,11,134,9,18,0,3,169,111,11,17,4,3,151,7313,623,1000,327,88,9354,10638,1564,1871,444,165,14690,32,3,4,0,0,44,52,15,12,8,0,82,9,0,5,3,0,24,9,3,0,0,0,9,5,0,0,0,0,12,8,3,7,0,0,12,29,11,21,3,0,60,16,8,7,0,0,28,8,0,0,0,0,13,223,16,7,9,4,254,20,0,0,0,0,28,12,3,0,0,0,11,4,3,0,0,0,3,39,4,9,4,0,57,39,9,8,3,3,61,8,0,5,0,0,19,11,0,0,0,0,11,4,0,3,0,0,8,24,3,9,3,0,40,16,0,3,3,3,28,29,8,16,5,0,52,202,25,41,5,0,284,14,0,0,0,0,21
20401,0,11,14,0,0,0,0,21,0,0,0,0,0,3,253,24,30,21,9,330,23,3,6,0,0,30,5,0,0,0,0,8,6,0,0,0,0,11,130,10,16,7,4,169,210,15,23,16,17,279,7863,478,767,427,147,9685,12772,1195,1832,756,278,16824,32,4,0,0,0,37,53,16,4,5,0,75,0,0,3,0,0,5,0,0,0,0,0,10,5,0,0,0,0,5,10,0,0,0,0,8,58,8,18,6,0,86,6,0,5,0,0,9,23,3,0,0,0,23,155,25,7,4,3,194,9,0,0,0,0,15,8,3,3,0,0,14,8,3,0,0,0,9,27,0,4,3,0,35,37,8,7,14,0,61,17,0,4,0,0,24,17,0,0,0,0,18,4,0,3,0,0,6,26,5,3,0,3,40,8,0,0,0,0,7,27,6,12,4,0,50,198,19,33,9,5,260,16,4,0,0,0,22
20402,0,23,9,0,0,0,0,10,3,0,0,0,0,3,183,12,15,10,0,223,20,3,5,0,0,25,27,0,0,0,0,25,3,0,0,0,0,3,130,3,13,6,0,157,152,10,14,8,11,193,7385,417,699,296,133,8935,12007,1127,1605,548,230,15513,8,0,0,0,0,13,53,16,7,3,3,78,0,0,0,0,0,3,12,0,0,0,0,7,21,0,0,0,0,21,8,0,0,0,0,11,46,0,4,3,0,59,3,0,0,0,0,13,17,8,0,0,0,20,178,6,3,9,8,207,16,0,0,0,0,18,4,0,3,0,0,10,9,0,0,0,0,11,16,3,0,0,0,16,47,12,16,12,4,90,15,0,0,0,0,14,10,0,0,0,0,5,5,0,0,0,0,7,40,3,9,0,0,50,6,0,0,0,0,5,42,3,15,0,0,59,173,6,23,3,3,200,12,0,0,0,0,19
20403,0,26,24,0,3,3,0,29,3,0,0,0,0,9,285,22,32,11,4,352,34,3,6,3,0,47,13,4,0,0,0,16,11,0,0,0,0,7,218,16,28,10,0,276,217,3,27,15,10,271,11691,648,1008,383,153,13883,20512,1703,2263,679,271,25428,45,3,0,0,0,50,58,10,7,5,0,80,16,3,0,3,0,24,8,0,0,0,0,8,23,0,0,0,0,24,3,0,0,0,0,3,88,7,21,4,3,125,6,0,6,0,3,18,16,0,5,0,0,22,261,6,8,3,3,281,15,0,0,0,0,16,8,0,0,0,0,16,5,0,0,0,0,10,29,3,3,0,0,38,65,7,8,13,0,93,14,0,0,0,0,18,20,0,3,0,0,18,3,3,3,0,0,12,30,0,0,0,0,33,13,0,0,0,0,13,53,15,18,3,4,90,307,22,29,0,9,364,20,6,0,0,0,32
20501,0,50,15,0,8,0,0,27,6,0,0,0,0,10,242,4,29,13,0,291,16,3,0,0,0,20,33,0,6,0,0,37,8,0,0,0,0,8,172,12,20,7,8,213,111,10,25,8,9,162,6936,381,699,277,105,8400,10261,1031,1457,426,191,13356,22,0,0,0,0,24,83,16,9,9,3,115,5,3,0,0,0,11,10,3,0,0,0,13,28,0,0,0,0,27,12,0,3,0,0,12,28,4,12,4,0,54,14,0,3,0,0,19,23,0,7,0,0,34,328,23,13,3,3,368,18,0,0,3,0,21,4,0,3,0,0,8,8,0,0,0,0,7,27,3,3,0,0,31,27,4,9,13,3,51,7,0,3,0,0,10,18,0,0,0,0,17,8,0,3,0,0,16,58,3,3,0,0,60,12,0,0,3,0,15,35,17,14,0,3,67,215,24,24,3,0,272,31,0,3,0,3,32
20502,0,9,11,0,0,0,0,10,0,0,0,0,0,0,231,12,33,9,0,284,15,0,4,0,0,18,13,3,3,0,0,19,9,0,0,0,0,4,90,3,19,7,6,123,193,5,11,9,11,234,6592,333,694,283,136,8038,10430,908,1549,491,252,13626,12,0,3,0,0,15,23,12,3,4,0,45,3,0,0,0,0,4,6,0,0,0,0,14,15,0,0,0,0,15,0,0,0,0,0,0,30,3,13,5,3,52,3,3,0,3,0,11,3,0,3,0,0,8,76,6,4,4,4,92,7,0,0,0,0,12,7,0,0,0,0,7,3,3,0,0,0,5,15,0,0,0,0,16,5,7,3,0,0,17,4,0,0,0,0,4,12,0,0,0,0,12,0,0,0,0,0,0,32,3,0,0,0,32,5,0,0,0,0,14,35,4,10,9,3,59,147,19,24,11,0,201,4,0,0,0,0,5
20503,0,19,14,3,6,0,0,27,0,0,0,0,0,0,316,17,46,28,10,416,21,3,8,3,0,33,21,0,7,3,0,29,5,0,0,0,0,4,114,12,20,5,3,160,210,13,33,11,12,274,8191,549,1188,459,149,10542,12515,1311,2644,735,256,17463,31,3,4,4,0,40,69,10,12,13,0,100,7,3,0,0,0,12,9,4,0,0,0,13,20,0,4,0,0,23,3,0,0,0,0,4,45,8,11,8,0,63,10,4,0,0,0,15,14,0,0,3,0,16,164,25,7,3,0,198,9,0,4,0,0,10,3,0,0,0,0,3,7,3,0,0,0,11,38,3,10,0,0,58,36,5,16,15,8,83,11,3,4,0,0,25,21,3,0,0,0,23,3,0,0,0,0,7,31,12,4,0,0,47,9,3,0,0,0,13,57,14,36,10,4,127,282,26,60,10,6,378,8,0,0,0,0,12
20504,0,38,25,3,0,0,0,27,3,0,0,0,0,3,363,13,17,14,7,407,19,0,0,0,0,22,25,5,4,0,0,40,16,0,0,0,0,13,191,14,16,3,3,227,220,6,13,5,15,267,12561,393,562,176,149,13839,21207,1074,1232,254,241,24004,26,5,0,0,0,35,104,22,24,16,3,167,11,0,0,0,0,11,10,3,0,0,0,21,21,3,3,0,0,25,5,0,0,0,0,7,73,7,8,3,0,86,13,3,0,5,0,29,10,4,0,0,0,17,237,26,7,0,3,280,14,3,0,0,0,17,4,0,0,0,0,6,7,0,0,0,0,7,46,0,7,0,0,50,86,19,20,4,3,133,6,0,0,0,0,6,15,0,3,0,0,16,3,0,0,0,0,7,55,3,7,0,0,69,51,0,3,0,0,56,111,13,9,3,8,136,320,24,14,3,3,360,25,3,0,0,0,32
20505,0,13,12,0,0,0,0,12,0,0,0,0,0,0,193,3,30,7,5,243,12,0,3,0,0,17,16,3,6,0,0,23,5,0,0,0,0,4,96,8,8,5,0,111,114,13,29,14,15,186,6381,292,726,276,113,7784,11574,764,1575,467,190,14564,14,0,6,0,0,16,21,3,8,0,0,29,8,0,0,0,0,14,3,0,0,0,0,3,16,0,0,0,0,19,9,0,0,0,0,9,34,3,8,3,0,46,5,0,0,0,0,5,14,0,0,0,0,14,148,11,3,0,3,169,9,0,0,0,0,11,4,0,0,0,0,11,4,0,0,0,0,3,23,0,3,0,0,27,24,7,3,0,0,37,3,0,0,0,0,3,5,0,0,0,0,8,9,0,0,0,0,5,40,0,3,0,0,48,4,0,0,0,0,6,45,10,9,7,0,67,207,13,34,16,3,271,7,6,0,0,0,17
20601,0,111,56,5,11,5,3,76,66,13,14,8,0,106,243,18,48,5,3,316,62,3,12,6,0,75,234,18,33,3,3,291,4,0,0,0,0,4,673,30,45,11,11,774,151,9,17,5,9,196,10257,608,1082,203,120,12270,11781,1274,1693,209,139,15088,43,0,4,0,0,57,383,86,67,29,3,566,42,0,10,0,0,55,76,19,17,0,0,119,55,3,4,0,0,59,40,7,0,0,0,50,57,8,19,0,0,86,177,47,41,17,6,283,50,10,3,0,0,66,838,50,43,3,8,944,73,5,4,0,0,87,72,0,13,0,0,86,82,14,9,3,3,111,71,14,8,0,0,99,440,82,88,19,14,638,51,3,3,0,0,60,66,3,4,3,0,74,184,53,73,15,7,325,142,26,33,6,0,207,37,0,5,0,0,47,17,4,6,0,0,29,372,44,63,4,3,495,203,20,22,10,4,258
20602,0,58,43,4,5,0,0,63,8,0,0,0,0,7,128,8,31,3,4,166,22,3,11,0,0,39,103,9,9,3,3,133,3,0,0,0,0,3,326,20,34,7,0,377,71,8,6,0,3,92,5658,407,839,119,77,7102,7108,980,1281,130,99,9594,50,3,3,0,0,55,316,61,41,27,3,451,24,0,0,0,0,28,20,7,0,0,0,35,29,0,3,0,0,33,49,7,9,0,3,66,38,5,9,0,0,51,169,40,32,3,3,244,50,4,3,0,0,61,441,28,23,3,3,494,38,3,0,0,0,36,28,3,5,3,0,41,22,0,3,0,0,28,51,3,6,0,0,64,147,33,40,8,12,228,52,7,7,0,0,61,31,4,8,0,0,37,35,14,9,0,0,64,69,3,11,3,0,85,12,5,0,0,0,17,10,0,4,0,0,13,222,22,49,4,0,300,47,0,0,0,0,44
20603,0,82,77,7,12,0,0,95,21,0,0,0,0,23,231,22,28,3,0,282,26,3,8,0,0,36,216,17,26,3,3,265,5,0,0,0,0,5,504,19,50,21,8,606,118,7,10,3,8,148,9900,614,766,202,113,11595,11662,1358,1172,230,140,14566,35,6,9,0,0,46,307,57,46,23,0,437,35,9,5,0,0,49,56,11,0,0,0,70,52,0,0,3,0,52,42,4,3,0,0,55,39,10,11,0,0,62,68,17,12,0,3,101,66,11,10,0,0,95,774,47,24,10,12,866,50,3,9,4,0,62,18,7,3,0,0,33,41,14,7,0,0,64,67,12,6,0,0,86,215,61,48,15,7,349,33,3,3,0,0,38,44,5,3,3,0,52,41,12,10,0,0,72,155,16,12,0,3,191,50,8,4,0,3,67,22,8,0,0,0,33,299,21,35,6,0,360,68,7,3,3,0,86
